marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_text,review_date,label
US,21751234,R8T6MO75ND212,B004J2NBCO,214932869,"Quartet Magnetic Dry-Erase Weekly Organizer, 6 x 10 Inches, Daily Planner, Frameless (79217)",Office Products,5,0,0,N,Y,Five Stars,Perfect for planning weekly meals. Removrd the &#34;what do you want for dinner&#34; conversation for busy families!,31-08-2015,1
US,9109358,R2YWMQT2V11XYZ,B00MOPAG8K,863351797,KITLEX40X2592UNV21200 - Value Kit - Lexmark 40X2592 110-127V Fuser (LEX40X2592) and Universal Copy Paper (UNV21200),Office Products,5,0,0,N,N,Five Stars,Gold plated fusers are the best! It will never fail on you,31-08-2015,1
US,9967215,R1V2HYL6OI9V39,B003AHIK7U,383470576,Bible Dry Highlighting Kit (Set of 4),Office Products,5,6,6,N,Y,Won't bleed through pages!,I have used these highlighters for my bible for over a year and I love them. I highlight ALOT in my bible and it has extremely thin pages and these highlighters are the only ones I've found that don't bleed at all. Great product. Worth it to me.,31-08-2015,1
US,11234247,R3BLQBKUNXGFS4,B006TKH2RO,999128878,Parker Ingenuity Large Black Rubber & Metal CT w/ Bonus 5th Mode Ink Refill - S0959230REF,Office Products,5,0,0,N,Y,Nice pen!,Heavy pen that writes very well.  I've had it for a couple of weeks and have already received quite a few compliments or questions about it.  It is not a fountain pen.  If you want a fountain pen make sure the pen you buy actually says &#34;fountain pen&#34;.  It's a good pen and I feel like it instantly made my handwriting look better.,31-08-2015,1
US,12731488,R17MOWJCAR9Y8Q,B00W61M9K0,622066861,RFID Card Protector,Office Products,5,0,0,N,Y,Credit card sleeves,Not sure if they work but sent quickly and fits well in my wallet slots.,31-08-2015,1
US,49861762,R11EPG1GHOXMGB,B00BXOGI3A,688569009,The Original Stand Steady Standing Desk - Instantly convert any desk to a stand up desk! Award-Winning! Featured in Forbes & The Washington Post (Maple),Office Products,4,0,0,N,N,Four Stars,"Great product for the price. Easy to put together, stable, and easily adjustable.",31-08-2015,1
US,1541556,R2797NKTEX5THN,B0018RHWGE,513803406,Zebra Sparky-1 WKP1-10C Fluorescent Marker (10 Colors),Office Products,5,0,0,N,Y,Love these highlighters,"Love these highlighters. They took a while to arrive, but nonetheless I use them in every class I have and they are perfect.",31-08-2015,1
US,10579374,R2RUTMJS50E4WF,B00IA8H2OG,201212366,E-Z Ink (TM) Compatible Ink Cartridge Replacement for PGI-250XL CLI-251XL,Office Products,5,0,0,N,Y,Five Stars,"Received on time, no issues. I've ordered multiple times with no issues.",31-08-2015,1
US,43622307,R1FZYL1HX7O4RM,B007TOIA66,954138793,"Eric 11"" Giant Silver Calculator",Office Products,1,0,0,N,Y,One Star,worked about a month then died,31-08-2015,1
US,50773856,R22ENT0KU5CHPX,B00EANURCE,43216076,"Brother MFCJ450 Wireless with Scanner, Copier and Fax Inkjet Printer",Office Products,5,0,0,N,Y,Brothers Wireless Printer,"I purchased this 8/27/15 for 59.99 from Amazon. I'm amazed. This looks like a $250.00 office machine. Its very solid and the paper loads internally, instead of sticking out the back. I have it hooked up wirelessly to two pc's. Using the installation disc that came with, it practically set itself up with wireless. Brother offers lifetime assistance. I have windows 10. I LOVE IT .",31-08-2015,1
US,10165223,R2E5M7FWJC9JLE,B00T3Q0EOO,637096152,Clarity D613 DECT 6.0 Amplified Cordless Phone w/ Digital Answering Machine (Amplified Cordless Phone),Office Products,5,0,0,N,Y,Five Stars,Everything works fine.,31-08-2015,0
US,14744748,R31BNW3O2Q5J3E,B00WN0N818,710040412,Permo 50 Feet White Telephone Extension Cord Cable Line Wire,Office Products,5,0,0,N,Y,Five Stars,Thank you!,31-08-2015,1
US,37536631,R1JMQF1OOMNF49,B001GAOTSW,696023182,"Pilot G2 Retractable Premium Gel Ink Roller Ball Pens, 4-Box Bundle, Black Fine Point, 48 Pens Total, 46055",Office Products,5,0,0,N,Y,Five Stars,Love these pens,31-08-2015,1
US,126687,RJH6WQDOA6CZP,B003BNY7PW,474277918,AT&T DECT 6.0 Accessory Handset for TL86109,Office Products,5,0,0,N,Y,Five Stars,The product is everything that was stated,31-08-2015,1
US,31130095,R2EVL0Z5JVV86X,B00092RJX0,887474295,Pilot G2 Retractable Premium Gel Ink Roller Ball Pens,Office Products,5,0,0,N,Y,Five Stars,Great buy,31-08-2015,1
US,14300387,R8NWAB2MG94Z6,B000050FZP,780498125,AT&T 210M Trimline Corded Phone,Office Products,1,1,1,N,Y,One Star,The phone did not work.  No Dial Tone.  Not worth the cost to return.,31-08-2015,1
US,22083223,R30C4P6E397CB7,B00EUI162O,167186769,Sophia Global Compatible Ink Cartridge Replacements for HP 564XL Compatible Misc Packs,Office Products,5,0,0,N,Y,Save your money,Haven't used for photos but so far seems to be same quality as hp cartridges. I was surprised to find out the chip on the cartridges allowed my printer to display accurate ink levels as well.,31-08-2015,1
US,244532,RC9VXV7E176JU,B005GURAR0,744427374,Universal Paper Dispenser Key 2 Pack,Office Products,5,0,0,N,Y,satisfied,"LOL what can you say, fast delivery and they work.",31-08-2015,1
US,10122144,R3HYMUYFDSTSNE,B002XK4LPK,142489622,"uni-ball Refill for uni-ball Signo Gel 207, Medium, Black Ink, 2 per Pack",Office Products,5,0,0,N,Y,"Refill for uni-ball Signo Gel 207,...",What can I say about a ball point pen refill.  It does exactly what its suppose to do.  And: when needed I will order again.,31-08-2015,1
US,46879740,R33LPS5U5OF9VR,B00006IBYA,56310318,"Avery Big Tab  Insertable Two-Pocket Plastic Dividers, 5 Multicolor Tabs, 1 Set (11906)",Office Products,4,0,0,N,Y,Four Stars,Is exactly as described.  Would buy again,31-08-2015,0
US,11041185,R1NPRPQGUJ4LR0,B0006HW2Q2,196914047,"Kantek Acrylic Monitor Stand with Keyboard Storage, Holds up to 50 Pounds",Office Products,5,0,0,N,Y,Five Stars,Perfect for what I need it for! !!!,31-08-2015,1
US,14004121,R18VUFMAUFGWQL,B000GOYEX4,524933335,"ELMERS X-Acto 12"" Base Guillotine Style Plastic Paper Trimmer, 10 Sheet Capacity, Black (26232)",Office Products,5,0,0,N,Y,Five Stars,"Great cutter, I didn't even realize it had a laser until I used it for the first time.",31-08-2015,1
US,21512148,R2JOI9FI43HZKZ,1587790637,909730757,The Skeletal System Anatomical Chart,Office Products,1,0,0,N,Y,One Star,Not laminated and no reinforced holes for hanging. Will be returning.,31-08-2015,1
US,13540124,R30E9O9RPVJ15T,B00006JIGU,96114721,HP Model 92295A LaserJet Black Print Cartridge,Office Products,1,1,1,N,Y,One Star,"Cartridge was over filled, black smears on paper every time I tried to use it.  Refund was quick, though.",31-08-2015,1
US,52372238,R2DWUFVK3HJAM8,B008C4FT5C,263020934,OKI44574701 - 44574701 Toner,Office Products,4,0,1,N,Y,Timely delivery and fast service.,Product was delivered as promised and is expected to perform as it is supposed to. Service was fine. The toner cartridge has not been installed yet but I have had no problems (so far) with OKI OEM products and expect no problems with this one.,31-08-2015,0
US,12846326,R1M6QVY8SRPWXT,B00006IFMI,204149072,"Swingline 79398 S.F. 39 Heavy-Duty 3/8"" Leg Staples, 60-Sheet Capacity (Box of 5000)",Office Products,5,0,0,N,Y,Five Stars,Depend on them.,31-08-2015,1
US,31468980,R2E1CT9WC8VW4H,B001UFUYXW,884837059,"Tektrum Metal Literature Rack Display Holder Stand, Pop-up Magazine Rack, For Trade Show (6 Pockets)",Office Products,2,0,0,N,Y,"Returned it, hard to open and get it into ...","Returned it, hard to open and get it into place, a bit flimsy, would not purchase again based on how hard it was to set up and take down.",31-08-2015,1
US,1762021,R3R9IUQKMNXRY5,B00SX0R6MO,687995852,Epson Expression Inkjet Printers,Office Products,4,0,0,N,Y,Four Stars,excellent product,31-08-2015,1
US,42852863,RY24BGA424P65,B0026HC9F4,683274930,"Sharpie Oil-Based Paint Marker, Medium Point, White, 1-Count",Office Products,5,0,0,N,N,Five Stars,Works great but at least two coats are needed on white lettered tires.,31-08-2015,1
US,45131522,R3O9OFJGRI78PQ,B009KNJF68,783510067,VuPoint Magic Wand Portable Photo & Document Scanner with Auto-Feed Dock (White) with 16GB Card & Reader Kit,Office Products,5,0,0,N,Y,Five Stars,Nice and convent for school projects,31-08-2015,1
US,31130095,RQ15FK85X4OTC,B0017TI9LK,624482068,"Pentel R.S.V.P. Colors Ballpoint Pen, Medium Line",Office Products,5,0,0,N,Y,Five Stars,Perfect,31-08-2015,1
US,25306582,R10PO5EV793XK5,B00GTEGAKA,544536945,"Avanti Christmas Cards, Christmas Miracle",Office Products,5,1,1,N,Y,Perfect for Xmas,Gave these to my DIL.  She has a golden retriever and a yellow cat.  Perfect for Xmas. She loves them.,31-08-2015,1
US,19922146,R2BC7U76WL0UKW,B004DJ51JE,802151457,Learning Resources Double-sided Magnetic Money,Office Products,5,0,1,N,Y,"Very well made, hold well on a magnetic surface.","The pieces are well made and realistic. They will withstand a lot of use. They holds really well on my magnetic white board. Overall, I am very pleased with the product. :)",31-08-2015,1
US,33669122,R3OYRTY592BHIO,B0000AQOAO,811590569,"Staedtler Textsurfer Classic Highlighter, Chisel Tip, Blue/Green/Orange/Pink/Purple/Red/Turquoise/Yellow, 8 per Set (364WP8)",Office Products,4,0,0,N,Y,Four Stars,Great buy !!!,31-08-2015,1
US,127501,R1QQW9AJ804HZE,B0064E5MWW,586475870,HP New 4200 Fuser Kit RM1-0013,Office Products,4,0,0,N,Y,Works as advertised,"Product was easy to install, appears to be identical to the original, and got our old workhorse back in service again.",31-08-2015,1
US,929323,R2RRHXYNI4P1MP,B00BUAUFTA,847625550,iCraze Adjustable iPad Laptop Table Laptop Computer Desk Portable Bed Tray Book Stand Multifuctional & Ergonomics Design,Office Products,5,0,0,N,Y,Five Stars,Perfect for watching movies on my tablet,31-08-2015,1
US,34113509,R3VUGLV4PJIZ1E,B000WPNIZM,93812659,"Noodler's Ink Fountain Pen Bottled Ink, 3oz",Office Products,5,0,0,N,Y,Best Dark Green Ink Available,This ink works great! It is the perfect dark green!,31-08-2015,1
US,16457777,RPBIN13TUY90I,B00GTXWZN2,340067779,"E-Z Ink Remanufactured Ink Cartridge Replacement for Epson 200XL 200 XL (4 Black, 2 Cyan, 2 Magenta, 2 Yellow 10 PACK) for XP-200 WF-2540 XP-300 WF-2530 XP-410 WF-2520 XP-400 XP-310",Office Products,4,0,0,N,Y,remanufactured,These cartridges work fine and are quite economical. It's all good.,31-08-2015,1
US,26344256,R29944Q5MDY1PB,B000QX77WK,563368122,Aurora AS890C 8-Sheet Cross-Cut Paper/Credit Card Shredder with Basket,Office Products,5,1,1,N,Y,Five Stars,Wonderful shredder purchased three years ago and has good safety feature...,31-08-2015,1
US,35776335,R3D36IU6XAOP46,B00JBKVMJI,536112698,Scotch Precision,Office Products,5,0,0,N,Y,Great!,"Great, sharp scissors.  So glad I have them!",31-08-2015,1
US,22405985,RU1Q6X0J3R6Q4,B00L1GIN06,552735043,Replacement Battery for Uniden BT-905 / BT-1006 / BT-800 / GE-TL26154 / CPB-400B (Bulk Packaging),Office Products,5,0,0,N,Y,Five Stars,So far so good. I usually get a couple of years out of the battery.,31-08-2015,1
US,16474909,R1MOBKWMX5DORW,B000060K5D,69973618,"HP 14 Black C4920A Printhead, Retail Packaging",Office Products,5,0,0,N,Y,Five Stars,GREAT SELLER PRODUCT WORKED GREAT,31-08-2015,1
US,48988458,R2JRQLJIWX588N,B00FXA2N8Y,490899443,Wooden Bed Table - Portable Folding All Purpose Serving Tray Table,Office Products,1,0,0,N,Y,don't feel like,"uneven, wobbles, discolored... don't feel like returning",31-08-2015,1
US,47245148,R32WRKPHM0BVNH,B00DVR1K8A,779147646,Fabric Rilakkuma Bear/Animal Funny Pencil Bag/Pen Pouch for School,Office Products,3,0,0,N,Y,Three Stars,Nice quality. Happy  with the item,31-08-2015,1
US,48828183,R10WVCLCP7HAAX,B00IP8DZ9W,593615256,Outop Colorful Pen,Office Products,5,0,0,N,Y,Great gel pens,"Love the gel pens, they have a fine point that makes it easy to get in small spaces. The only bad thing is it takes so long to get here, waited 4 weeks for the pens to arrive.",31-08-2015,1
US,111261,R1SN0NW95LE4TA,B00005UKAX,765614675,PLUG+F3:Q4,Office Products,4,0,0,N,Y,Four Stars,Good enough. Satisfying.,31-08-2015,1
US,50870616,RDLN3GLRTUBJ1,B00Z8WYK42,240110765,"VESA Mount Adapter Bracket for Samsung Monitors - fits many models including PX2370, S23C350H, S24B300EL, and more - by HumanCentric",Office Products,5,0,0,N,Y,Five Stars,Works great. Easily attached to the bottom of my Samsung 450 monitor.,31-08-2015,1
US,8094551,R1KO2EUSEDAC76,B005NF3R02,957776789,Crayola Classic Colors Broad Line,Office Products,5,0,0,N,Y,Five Stars,Great,31-08-2015,1
US,47888872,R1JPAHZBCTL60P,B002OJVANQ,904796729,Generic HP 901 Black Color Variation-,Office Products,1,0,0,N,Y,One Star,Did not work....Period.,31-08-2015,1
US,13581586,R2EVJ1DGEMJNXP,B00MHXW1VE,180257155,The Original Book Sox: Stretchable Jumbo Fabric Book Cover - 6 Solid Print Pack,Office Products,1,1,1,N,Y,meeeeeh,"Do not stretch for Jr high books,..was a fail",31-08-2015,1
US,39700693,R2F4NAXC9B7PNM,B00QXZLER4,947345266,"BLOCKIT RFID Protector Sleeves - Made in the USA & Recommended by Lifelock - 12 Piece Travel Set Includes 10 Credit Debit Card Protectors & 2 Secure Passport Holders, Best Protection for Travelers!",Office Products,4,1,1,N,N,Tight Fit,"The only reason this happens to be a 4 star is because these sleeves were a bit thicker and harder, it also was very tight fit  that it is difficult to put the credit card in and out of the sleeve<br />Also, I had hope that there would be more or other selections (like Marvel Comics characters since that is very popular nowadays, or maybe other cartoons like Peanuts gang, even replica of artists paintings like that of Leonardo da Vinci's painting or Van Gogh or Rembrant's...)",31-08-2015,1
US,13012809,R3VRNNZA67OJWQ,B00006IBVA,957294895,"Avery Big Tab Insertable Dividers, Buff Paper, 5 Multicolor Tabs, 1  Set (1119)",Office Products,5,0,0,N,Y,Practical and budget-friendly,"Practical and budget friendly, and that great quality you can expect from Avery products. I love that the tabs aren't write-on so you can reuse the tabs for other things. They come with lots of extra insertable paper strips too.",31-08-2015,1
US,19320650,RWVO4OD8XCW9S,B005JZIUZS,988544841,UBOXES Wardrobe Boxes - Qty: 6 Boxes w Bars - Moving Boxes Fast,Office Products,4,0,0,N,Y,"Worked for me, but they are thin.","Boxes worked for my move, but they are kind of thin. You cannot carry a full box by the handle. I couldn't even drag the box by the handle. I ripped 2 boxes by trying both methods. As long as you have a good dolly, you should be ok.",31-08-2015,1
US,45078279,RJV38O510VSZB,B002JFQDYQ,615770961,"NATIONAL Granite Series Columnar Book, 3 Columns, 9.25"" x 7"", 80 Pages (56303)",Office Products,5,0,0,N,Y,Five Stars,This book comes in handy for keeping track of all my credit card bills,31-08-2015,1
US,2183422,R1T8EQJGSSUHLC,B00R2ZF63M,132017697,Agility Bathroom Wall Hanger Hat Bag Key Adhesive Wood Hook Vintage Disney Minnie Mouse’s Photo,Office Products,1,0,0,N,Y,Poorly made,It's a cute idea but it doesn't hold up a standard sized toddler towel. It attaches to the wall by two small pieces of double sided tape so it always falls off the wall. I ended up having to just drill it into my kids bathroom wall,31-08-2015,1
US,14803704,R1XLQ247BYBXM3,B00CLV8ZIU,923358421,"Scotch PRO Thermal Laminator, 2 Roller System, 16.06 x 4.25 x 4.96 Inches",Office Products,5,0,0,N,Y,Having a laminator has been so so so useful. I use it for just about everything,I'm a teacher. Having a laminator has been so so so useful. I use it for just about everything. Highly recommend if you're a teacher.,31-08-2015,1
US,42895954,R2746VW26NEYEX,B002LLJIHM,888437947,Lexmark high yield ink cartridge,Office Products,1,0,0,N,Y,Not genuine Lexmark ink. When I used it my ...,Not genuine Lexmark ink. When I used it my print quality deteriorated. Lexmark technical support advised use of the product voided my warranty and precluded them from offering any assistance.,31-08-2015,1
US,26590993,R3VB749YIAF6I0,B00K7S8KXE,193149705,Norwex Bathroom Scrub Mitt and All in One Bathroom Cleaner,Office Products,5,0,0,N,Y,Norwex is GREAT!!,Works great!!  I've never had a problem with Norwex!!!,31-08-2015,1
US,977620,R2CY3D8GYSBA14,B00GR9FGRA,12856112,Dymo 1744907 Compatible 4x6 6 Rolls,Office Products,5,0,0,N,Y,Five Stars,These are such an awesome deal and always come so quickly. I have purchased so many different labels and his are by far the best and at such a great price!! Never will I purchase them anywhere else.,31-08-2015,1
US,48872127,R357JTKWXNLJ1H,B00LB91G84,49113727,E-Z Ink Compatible Ink Cartridge Replacement for Brother LC-75,Office Products,3,0,0,N,Y,Exploding Ink,"The batch I had exploded all over when I tried to use them, and I did follow the instructions. I ended up returning them for a less messy alternative.",31-08-2015,1
US,45171354,R11ATNI7M1HJK3,B00G2JYZTA,193833983,"NeoPlex Dry Erase Erasers 1.75"" x 2"" -30 Pack",Office Products,1,0,0,N,Y,cheaply made,very cheaply made.  Doubt they will last through the year.,31-08-2015,1
US,30738854,RETDU7PK0FA9P,B00GT0CCO2,493802023,"Bazic Gel Fluorescent Highlighters, Assorted Colors",Office Products,4,0,0,N,Y,"Like the gel pens, but design could be better.",This was my first set of gel highlighters! I really like them. Unlike markers they don't bleed through the page. I tend to write on the front and back of my pages so the fact that they don't bleed through is a big plus for me.  The price was good and they are also fun to use for art projects. They glide smoothly on the page. My only complaint is that the lid does not fit on the opposite end well. It just pops right off. You just better plan to keep up with it. I've almost lost the lids several times because of this design failure.,31-08-2015,1
US,20938542,R26FFGIT81YCDC,B005HB8MMA,957764246,BP96-01795A rear projector TV lamp with housing,Office Products,1,0,0,N,Y,You need a better quality bulb from a better,"It lasted 1 day past its waranty period....  Amaon was considerate enough to send me a replacement for the defective one.  It is already losing its brightness.<br />  You need a better quality bulb from a better, and more reputable manufacturer",31-08-2015,1
US,19397215,R3HYFTSR52RE7Q,B00AETPZFW,400329942,Helix Small Circle Template (37168),Office Products,5,0,0,N,Y,Great for the artist!,Great for consistency in the art work you create,31-08-2015,1
US,37011342,R2E54L6UNDMTV7,B00JV8RC44,302692351,SoDo Tek TM Replacment AC Adapter For HP Photosmart Plus e-All-in-One Printer - B210e + Required Power Cord Connect To The Wall,Office Products,5,0,0,N,Y,Five Stars,Perfect,31-08-2015,1
US,14220514,R2W2C9AQHPK31R,B00TKU1NHA,77272979,Westcott iPoint Orbit Electric Pencil Sharpener,Office Products,5,0,0,Y,N,"Kid proof, or as close as it gets.","It seems electric pencil sharpeners are right up there with staplers as items easily destroyed. With 3 kids around the house, cheap doesn't last long. I don't mean cheap price, I mean cheap quality. This pencil sharpener at least fits the bill of a high quality, indestructible electric pencil sharpener. It works well without sharpening lopsided, it isn't too loud and it is easy to empty, once you know how to do it.<br />Now we all know, if a kid WANTS to tear something up, they will. But I really think this sharpener will last a long time if everyone is just trying to sharpen pencils. It also looks like it was designed this millennia, so it won't give you flashbacks to 3rd grade. Overall, a really great product.",31-08-2015,1
US,14789910,R3L1U35WYUV9Y7,B00GW4XUSC,11355218,Bubble Mailers 2- Pack,Office Products,5,0,0,N,Y,Five Stars,Great product,31-08-2015,1
US,17191797,R8BR6ZZUNTZ5M,B004XMZDF8,296576569,"Sparco Name Badge Kit, Top Loading with Clip, 3 x 4 Inches, 50 per Box, Clear (SPR19184)",Office Products,1,0,0,N,Y,Questionable,These just didn't hold together ... Many broke before using and many broke very soon!!,31-08-2015,1
US,4341486,R2S0CUZIU36ZTG,B00006IE7K,993563168,"BIC Round Stic Classic Ballpoint Pen, Medium Point (1.0mm)-Black-12 ct",Office Products,5,0,0,N,Y,Great Pens,Can't beat the brand or the price.,31-08-2015,1
US,137237,R2JLOG9PAB6DR,B00F5D27Z8,513303955,"Sony BP-HP550-11 Battery - Replacement for Sony BP-HP550-11 Headphone Battery - Compatible with Sony MDR-RF860, MDR-RF4000, MDR-RF970, MDR-RF970RK, MDR-RF925 (700mAh, 2.4V, NI-MH)",Office Products,5,0,0,N,Y,Five Stars,worked fine,31-08-2015,1
US,2625291,R11PZSGGMEEMHX,B004GBLK5I,38227245,Doctor Who TARDIS Keychain - Emergency Fund Cash Stash and Money Holder,Office Products,5,0,0,N,Y,Five Stars,Cool piece.,31-08-2015,1
US,45512798,R173UZIECAXZ64,B00IWNJHW4,182946020,6 x Home Cordless Phone Battery NI-MH For Panasonic HHR-65AAABU HHR-4DPA KX-TG9334 KX-TGA931T 1.2V 1000mAH,Office Products,1,0,0,N,Y,THESE BATTERIES FROM JB INDUSTRIES ARE NOT MARKED AS PANASONIC ...,"THESE BATTERIES FROM JB INDUSTRIES  ARE NOT MARKED AS PANASONIC, BUT SAY THEY ARE COMPATIBLE.<br />  THEY DO NOT WORK IN A PANASONIC HAND SET. I'LL SEE IF I GET ANY ADDRESS TO RETURN THEM TO & A CREDIT THROUGH AMAZON.  STILL IN QUESTION AT THIS TIME.",31-08-2015,1
US,44626155,R1XDD08P75GTCN,B00PZ9U1JG,333887320,RCP9VMHBA12 - Vacuum Bags,Office Products,5,0,0,N,Y,Five Stars,"Exactly as described, and fast shipping",31-08-2015,1
US,10715112,R384MT0PJ9IYYP,B00524AP9A,966223347,Uxcell RJ11 Socket Loud Telephone Ring Speaker and Ringtone Amplifier for Landline Telephone,Office Products,4,0,0,N,Y,For the price it works just fine.,Very loud ringtone. I wish the flash was a little brighter. For the price it works just fine.,31-08-2015,0
US,29605511,R25TFO0C7Y05RU,B010CG13E8,178253628,"Door Stoppper - Black Stop - Set of 2 Stoppers + Spring - Office, Kitchen, Home - 90 Days Guarantee",Office Products,5,0,0,N,N,They hold great!,"Aw nothing like a nice breeze when is summer, right? Sometimes with the breeze the doors will fly shut and I worry much about my kids safety. I did receive this set of three door stoppers free of charge to test them and share my honest opinion. They are made of plastic, and they work like a wedge to hold  your doors open. They work perfectly even if you have a large gap from floor to the bottom of the door because they are gradually raised, simple insert under the door and that's it.They also have a few ridges to provide more stable hold. Great quality and they don't slip, I am very happy and plan to order a few more sets for around the house.",31-08-2015,1
US,48800246,R24FPM39N237RJ,B00JDQJ6ZM,148747970,"E-Z Ink Remanufactured Ink Cartridge Replacement For Epson 126, 6 Black, 2 Cyan, 2 Magenta, 2 Yellow",Office Products,5,0,0,N,Y,great buy!,"Works great for me, now I can print tons of pictures for a fraction of the price!",31-08-2015,1
US,51506042,R21LLBMPCAA2KV,B0001VJ7W0,193549380,Plantronics Spare Earloops (CS5060),Office Products,5,0,0,N,Y,Great Replacement Parts,"It is what it is.  Thanks for having them available.  I just needed one size, but good to have a new one now",31-08-2015,1
US,41333884,R2FRHCKZ6LRWEY,B002VL9H2I,695974315,"BOISE CASCADE FIREWORX Colored Paper, 20 lb., 8-1/2 x 11 Inches, Pastel Popper Mix, 500 Sheets/Ream (CASFW2001)",Office Products,5,2,2,N,Y,Five Stars,Quick ship great product,31-08-2015,1
US,17101640,R16N6KJT2R3YIH,B001KMUP2A,519212890,Xerox Corp. 106R01392 Toner 5900 Page-Yield,Office Products,5,0,0,N,Y,Five Stars,As promised & on time!,31-08-2015,1
US,14907137,R30Z0UKADDN42W,B008R79VMQ,348825029,Floureon Rechargeable Cordless Phone Batteries for Vtech 6053 CS6219 Uniden BT1011 BT-1011 BT1018 BT-1018 BT1022 BT-1022 BT18433 BT-18433 BT18432 BT-184342 BT28433 BT-28433 BT284342 BT-284342,Office Products,5,0,0,N,Y,Five Stars,good,31-08-2015,1
US,47792417,R1JJS2ZK4ZVB68,B001CBPXG2,481606295,Texas Instruments TI-30X IIS 2-Line Scientific Calculator,Office Products,5,0,0,N,Y,Five Stars,Works great and is easy to use.,31-08-2015,1
US,27714343,R2RE53IRG58MFN,B004Y5AVOC,994468361,Sealing Solution,Office Products,5,0,0,N,N,Five Stars,As advertised.,31-08-2015,1
US,22020273,RYO4RAU3J7QVL,B0027B4P3I,778271004,"American Eagle Balloon, Bald Eagle Balloon",Office Products,2,0,0,N,Y,They were a nice size but one had a seam problem and would ...,I ordered 2 balloons for my sons Eagle Scout Court of honor. They were a nice size but one had a seam problem and would not stay floating with air.the entire seam was pulled apart even w just a small amount of helium I could hear it leaking... Sadly we had only one balloon for the ceremony. Disappointed!,31-08-2015,1
US,19397215,R3TLKGECV8ZNJH,B000KNPX2M,207224760,Alvin TD1267 Even Ellipse Master Template,Office Products,5,0,0,N,Y,good for art projects!,Great for the artist in yourself!,31-08-2015,1
US,37416166,R3OBV84QNOATWE,B00F3WKHJO,866737612,HP Deskjet 1512 Inkjet All-in-One Printer,Office Products,5,0,0,N,Y,Five Stars,Great job on printing,31-08-2015,1
US,27127283,R2Y8JE5H2FWEIP,B004F9QBGE,45341185,sharpener,Office Products,4,0,0,N,Y,pencil sharpener. does the job it is intended to ...,pencil sharpener.<br />does the job it is intended to do.,31-08-2015,1
US,47192794,R3SN53ZWYGCD0I,B00LFVDV18,869832783,"NEOPlex - ""Vape Lounge (Extra Wide)"" Complete Flag Kit - Includes 12' Swooper...",Office Products,5,0,0,N,Y,Five Stars,Its been great for getting in new business,31-08-2015,1
US,4121607,R9T24XORCPSF8,B00AJF1N8E,724610524,"Post-it Mobile Attach and Go Pocket, Clear with 3M Dual-Lock Fastener, 6-7/8 x 9-7/8 Inches, 1-Pack (PM-PMED1-CR)",Office Products,5,0,0,N,Y,Excellent product! I highly recommend it,"I use this product for my VP for when he travels.  I place it into his itinerary folder.  It is so convenient for him to place all of his receipts into one place so they won't  get lost.  When its time for me to prepare his travel reimbursement, everything is right there.  Excellent product!  I highly recommend it.  Sharon",31-08-2015,1
US,1587801,R2JQW4G6LJWVZU,B004Q3PLBA,773122873,"Corded, CID, Speaker, White By Panasonic Consumer",Office Products,5,0,0,N,Y,Has a headset jack,Item was as ordered . I needed a phone with a headset jack and this one has that,31-08-2015,1
US,1592085,RI24GBHS8EM2H,B000087HA0,76268412,Cross Classic Century Collection,Office Products,5,0,0,N,Y,"Great price, great product.",Bought it as a gift for someone and they LOVE it!,31-08-2015,1
US,43069257,R2Y8H6IMJICNHE,B00E7W6SIU,649134050,CHART EL ALFABETO - T-38505,Office Products,3,0,0,N,Y,"It is ok, but considering the price plus shipping ...","It is ok, but considering the price plus shipping is expensive for what you get. It is not worth $9.00. It is not so big, and the quality is just ok.",31-08-2015,0
US,4219837,R3BOZ2S3XKQQDQ,B005XBFYY8,292062400,Crystal Desk Calculator (Assorted Colors),Office Products,1,0,0,N,Y,Bling,"It has nothing to do with the performance of the calculator that I'm only giving it one star I just never used it. I sell sparkly jewelry and I thought it would Tyanne with my jewelry theme however, I use the calculator on my phone",31-08-2015,1
US,10021573,R2EWS2YM55KC99,B007AJ92T4,172016162,Custom For Deposit Only Stamp (3 Lines),Office Products,5,0,0,N,Y,Totally satisfied.,Exactly as promised. Totally satisfied.,31-08-2015,1
US,24270459,R3SW4W88I5NUWB,B000E25X92,19288137,"Bankers Box Stor/Drawer Steel Plus Storage Drawers,  Letter, 6 Pack (00311)",Office Products,5,0,0,N,Y,Perfect Bankers Box!,"Excellent storage!  Once I found the instructions printed on the bottom of the box these were a breeze to assemble and super strong with the provided metal insert frame.  They are sturdy, stackable, and roomy.",31-08-2015,1
US,15354510,R15QQMDRBSSDGY,B00N1Q70GM,137395659,2 x FLOUERON 2.4V 800mAh Reachargeable Battery Packs for Vtech BT-183482 BT-283482 DS6401 DS6421 DS6422 89-1348-01 Handset Cordless Phone,Office Products,5,0,0,N,Y,I am happy.,Have had them for about one year now. They are still holding up. I am happy.,31-08-2015,1
